date,user_id,text,url,renderedContent,user_name,user_followers,replyCount,retweet-count,likeCount,quoteCount,lang,conversationId,outlinks,source,is_retweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,user_location,hashtags,cashtags,mentionedUsers.1,outlinks.1,tcooutlinks,sourceLabel,Sarcasm,Sentiment,Polarity
2022-06-01 23:39:10+00:00,1532144757916303361,"@ABC @IvanaE Hahahaah! He’s a god , amber is a piece of 💩 that’s the difference between him@and amber!!! Hahaha! #JusticeServedForJohnnyDepp",https://twitter.com/luzAgoomez/status/1532144757916303361,"@ABC @IvanaE Hahahaah! He’s a god , amber is a piece of 💩 that’s the difference between him@and amber!!! Hahaha! #JusticeServedForJohnnyDepp",luzAgoomez,2,0,0,0,0,en,1532055750582886400,,,,,1.532064952546054e+18,https://twitter.com/ABC,"[User(username='ABC', id=28785486, displayname='ABC News', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='IvanaE', id=17570413, displayname='Ivana Escalera', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,['JusticeServedForJohnnyDepp'],,"[User(username='ABC', id=28785486, displayname='ABC News', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='IvanaE', id=17570413, displayname='Ivana Escalera', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for iPhone,0,1,0.9177148
2022-06-01 23:39:10+00:00,1532144757899763712,@palletjacker69 @fomonacci007 @life_plumb #amberhearddeservesprison #Amberheardisanabuser ser Check Amber turd inu you won’t buy puss in your life lol #amberturdinu,https://twitter.com/LCooje/status/1532144757899763712,@palletjacker69 @fomonacci007 @life_plumb #amberhearddeservesprison #Amberheardisanabuser ser Check Amber turd inu you won’t buy puss in your life lol #amberturdinu,LCooje,66,0,2,2,0,en,1532117833064525824,,,,,1.5321425337989407e+18,https://twitter.com/palletjacker69,"[User(username='palletjacker69', id=1382956502684639233, displayname='pallet jacker 69', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='fomonacci007', id=1269615604367056898, displayname='F O M O N A C C i', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='life_plumb', id=1350979066741063680, displayname='CryptoBeamen', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,"['amberhearddeservesprison', 'Amberheardisanabuser', 'amberturdinu']",,"[User(username='palletjacker69', id=1382956502684639233, displayname='pallet jacker 69', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='fomonacci007', id=1269615604367056898, displayname='F O M O N A C C i', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='life_plumb', id=1350979066741063680, displayname='CryptoBeamen', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for iPhone,0,0,0.002463162
2022-06-01 23:39:09+00:00,1532144753239801856,"@realamberheard 
 karma is a bitch https://t.co/oc8gHKO6BU",https://twitter.com/cynomen/status/1532144753239801856,"@realamberheard 
 karma is a bitch twitter.com/Sarbear14378/s…",cynomen,72,0,0,0,0,en,1532144753239801856,['https://twitter.com/Sarbear14378/status/1532132017969692674'],,,https://twitter.com/Sarbear14378/status/1532132017969692674,,,"[User(username='realamberheard', id=807003567605227520, displayname='Amber Heard', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='realamberheard', id=807003567605227520, displayname='Amber Heard', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",['https://twitter.com/Sarbear14378/status/1532132017969692674'],['https://t.co/oc8gHKO6BU'],Twitter Web App,0,1,0.9983568
2022-06-01 23:39:09+00:00,1532144752699011072,You know what’s sad? Yung mas may pakialam pa yung tao sa Johnny Depp/Amber Heard case kesa sa sarili nating bansa. Mas gusto ng Pinoy mag-marites. 🥲😌😔,https://twitter.com/LebsPabines/status/1532144752699011072,You know what’s sad? Yung mas may pakialam pa yung tao sa Johnny Depp/Amber Heard case kesa sa sarili nating bansa. Mas gusto ng Pinoy mag-marites. 🥲😌😔,LebsPabines,221,0,0,2,0,tl,1532144752699011072,,,,,,,,,,,,,,,Twitter for iPhone,0,1,0.9633424
2022-06-01 23:39:08+00:00,1532144747535650817,@Leilanii_420 @StreamerBans @realamberheard Good to see you're so upset a reply happened.,https://twitter.com/DemonaDarby/status/1532144747535650817,@Leilanii_420 @StreamerBans @realamberheard Good to see you're so upset a reply happened.,DemonaDarby,375,2,0,0,0,en,1532087515540234242,,,,,1.5321446299986657e+18,https://twitter.com/Leilanii_420,"[User(username='Leilanii_420', id=1520857982460137473, displayname='Lani', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='StreamerBans', id=1155207302502322176, displayname='StreamerBans', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='realamberheard', id=807003567605227520, displayname='Amber Heard', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='Leilanii_420', id=1520857982460137473, displayname='Lani', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='StreamerBans', id=1155207302502322176, displayname='StreamerBans', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='realamberheard', id=807003567605227520, displayname='Amber Heard', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter Web App,0,1,0.9960259
2022-06-01 23:39:08+00:00,1532144746377883648,It was a unanimous verdict for Johnny's case. UNANIMOUS. do you know how hard that is to do?!? I'm so proud of you Johnny. You told the world and they believed you. I knew 6 years ago that this was bullshit. That amber was a massive liar. #TruthWins #JusticeForJohhnyDepp,https://twitter.com/_BeautyMomma/status/1532144746377883648,It was a unanimous verdict for Johnny's case. UNANIMOUS. do you know how hard that is to do?!? I'm so proud of you Johnny. You told the world and they believed you. I knew 6 years ago that this was bullshit. That amber was a massive liar. #TruthWins #JusticeForJohhnyDepp,_BeautyMomma,25,0,0,2,0,en,1532144746377883648,,,,,,,,,,"['TruthWins', 'JusticeForJohhnyDepp']",,,,,Twitter for Android,0,0,0.00014203787
2022-06-01 23:39:08+00:00,1532144746222821376,"@washingtonpost So Amber Heard owed Johnny Depp $13 million, nice.",https://twitter.com/cassburge/status/1532144746222821376,"@washingtonpost So Amber Heard owed Johnny Depp $13 million, nice.",cassburge,105,3,2,14,0,en,1532144558083022848,,,,,1.5321445580830228e+18,https://twitter.com/washingtonpost,"[User(username='washingtonpost', id=2467791, displayname='The Washington Post', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='washingtonpost', id=2467791, displayname='The Washington Post', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter Web App,0,1,0.5455682
2022-06-01 23:39:06+00:00,1532144739473969154,"@9ergirl @realamberheard there aren't many thing that I am proud to have NOT done, but the fact that I have no idea what is going on with this trial is TOP of my list.",https://twitter.com/followkimpdx/status/1532144739473969154,"@9ergirl @realamberheard there aren't many thing that I am proud to have NOT done, but the fact that I have no idea what is going on with this trial is TOP of my list.",followkimpdx,161,0,0,0,0,en,1532088353427927040,,,,,1.532088353427927e+18,https://twitter.com/9ergirl,"[User(username='9ergirl', id=25573077, displayname='49ergirl', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='realamberheard', id=807003567605227520, displayname='Amber Heard', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='9ergirl', id=25573077, displayname='49ergirl', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='realamberheard', id=807003567605227520, displayname='Amber Heard', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter Web App,0,0,0.30857188
2022-06-01 23:39:04+00:00,1532144733392338945,"Lol this dami girl isn't even sticking to bias, she is literally lying &amp; making stuff up to back up her stance.

https://t.co/RfgFykqpPB",https://twitter.com/Ero_senniN__/status/1532144733392338945,"Lol this dami girl isn't even sticking to bias, she is literally lying &amp; making stuff up to back up her stance.

twitter.com/i/spaces/1kvKp…",Ero_senniN__,3922,1,0,2,1,en,1532144733392338945,['https://twitter.com/i/spaces/1kvKpARwPaQGE'],,,,,,,,,,,,['https://twitter.com/i/spaces/1kvKpARwPaQGE'],['https://t.co/RfgFykqpPB'],Twitter for Android,0,1,0.5165383
2022-06-01 23:39:04+00:00,1532144732586905600,"📍📰 | ""Me han devuelto la vida seis años después"", dice Depp tras ganar juicio contra Amber https://t.co/Hfi3yOZDJQ https://t.co/jt6uBRkM2w",https://twitter.com/Percepcioon/status/1532144732586905600,"📍📰 | ""Me han devuelto la vida seis años después"", dice Depp tras ganar juicio contra Amber percepcion.mx/vernoticias/11… https://t.co/jt6uBRkM2w",Percepcioon,3702,0,0,0,0,es,1532144732586905600,['https://www.percepcion.mx/vernoticias/118823/8/-me-han-devuelto-vida-seis-anios-despues-dice-depp-tras-ganar-juicio-contra-amber#.Ypf4ccCfNGI.twitter'],"[Photo(previewUrl='https://pbs.twimg.com/media/FUNFgp_UsAAyMDY?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FUNFgp_UsAAyMDY?format=jpg&name=large')]",,,,,,,,,,,['https://www.percepcion.mx/vernoticias/118823/8/-me-han-devuelto-vida-seis-anios-despues-dice-depp-tras-ganar-juicio-contra-amber#.Ypf4ccCfNGI.twitter'],['https://t.co/Hfi3yOZDJQ'],Twitter Web App,0,0,0.0001539886
